Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
iMac-Mid-Atlantic-622,W4MY19C3NRWJ,org.disa_stig.audit.plist,52,Frank Thomas,2025-03-10 22:35:05,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_logins",43006883
iMac-South-623,JZNV6VZ0XGX3,org.disa_stig.audit.plist,54,Benjamin Young,2025-03-10 21:37:35,macOS 14.7.4,audit_flags_successful_auths,23079238
MacBookPro-NewEngland-624,WG8066RIRQWZ,org.disa_stig.audit.plist,50,Sophia Lewis,2025-03-10 08:06:09,macOS 14.7.4,audit_set_macOS_security_policy,85397779
iMac-PacificNorthWest-625,JVFCUXJ2GP20,org.disa_stig.audit.plist,0,Noah Thompson,2025-03-10 19:30:16,macOS 14.5.0,,86735634
MacBookAir-South-626,YCXENP1T6F6Y,org.disa_stig.audit.plist,0,Charlotte King,2025-03-10 14:16:53,macOS 14.2.1,,33207493
MacBookAir-Alaska-627,TY4BQ9EXZRE9,org.disa_stig.audit.plist,27,Grace Lee,2025-03-10 08:53:48,macOS 14.7.4,"audit_files_group_configure
audit_flags_unsuccessful_auths",98658736
MacBookAir-NorthCentral-628,HLNU9KFHN2JY,org.disa_stig.audit.plist,62,Charlotte King,2025-03-10 14:08:37,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_logins
audit_flags_unsuccessful_auths",39971064
MacBookPro-MountainWest-629,3KPY60IX200X,org.disa_stig.audit.plist,56,Henry Martin,2025-03-10 06:40:27,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy",83656022
MacBookAir-Southeast-630,NORS4F01SVGL,org.disa_stig.audit.plist,29,Benjamin Young,2025-03-10 20:50:40,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure",13292649
MacBookAir-South-631,L5TYP5ZN3P9C,org.disa_stig.audit.plist,35,Bob Brown,2025-03-10 15:17:31,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins
audit_flags_successful_auths
audit_files_owner_configure
audit_set_macOS_security_policy",71917735
iMac-NorthCentral-632,QE36GWA6Q2AW,org.disa_stig.audit.plist,38,Mason Carter,2025-03-10 12:22:52,macOS 15.3.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure",41651440
MacStudio-Mid-Atlantic-633,VAF50AG0HN4W,org.disa_stig.audit.plist,48,Olivia Harris,2025-03-10 19:35:03,macOS 15.3.1,"audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions",94577733
MacBookPro-MountainWest-634,U3Q01YPIX1AY,org.disa_stig.audit.plist,14,David Clark,2025-03-10 18:05:46,macOS 14.5.0,"audit_flags_authentication
audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_logins",50398125
MacStudio-NewEngland-635,QZ1PDB56X78Y,org.disa_stig.audit.plist,30,Jane Smith,2025-03-10 20:16:02,macOS 15.3.1,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication",27855292
MacStudio-NorthCentral-636,DJDWWSJEX5FJ,org.disa_stig.audit.plist,70,Mason Carter,2025-03-10 00:32:49,macOS 14.5.0,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_owner_configure
audit_files_group_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions",97053359
MacMini-Southwest-637,L2ZZXP57OJPA,org.disa_stig.audit.plist,0,Frank Thomas,2025-03-10 04:33:06,macOS 15.3.1,,37716149
MacBookPro-Southwest-638,GJ1ONWCIUPQY,org.disa_stig.audit.plist,10,Benjamin Young,2025-03-10 03:15:44,macOS 15.3.1,"audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_files_owner_configure",07220534
MacBookAir-NewEngland-639,F2HAXZMSCR4T,org.disa_stig.audit.plist,27,Lucas Allen,2025-03-10 15:25:21,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths",92603273
MacBookAir-Alaska-640,NHDXJJME11RP,org.disa_stig.audit.plist,22,Amelia Wright,2025-03-10 06:49:14,macOS 14.7.4,audit_flags_successful_auths,87772318
iMac-Midwest-641,IV4XTQED7SJR,org.disa_stig.audit.plist,13,Ava Martinez,2025-03-10 03:17:00,macOS 15.3.1,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure",27787383
MacStudio-NewEngland-642,K9E870STGNTH,org.disa_stig.audit.plist,36,Henry Martin,2025-03-10 17:44:23,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths",22722380
iMac-Mid-Atlantic-643,RNIGCI70LC1S,org.disa_stig.audit.plist,26,Ethan Walker,2025-03-10 00:14:14,macOS 14.5.0,"audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_administrator_actions",61363926
MacBookAir-Midwest-644,RAO8KZE71MMO,org.disa_stig.audit.plist,7,Benjamin Young,2025-03-10 18:27:16,macOS 14.2.1,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_logins",94681447
MacStudio-Southwest-645,SH10RU4UMFNS,org.disa_stig.audit.plist,49,William Baker,2025-03-10 09:49:34,macOS 14.7.4,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure",22311458
MacBookPro-Mid-Atlantic-646,Z0HDR3LQJS8X,org.disa_stig.audit.plist,49,Michael Scott,2025-03-10 17:44:43,macOS 14.5.0,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_logins
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_owner_configure",39820176
MacBookAir-NorthCentral-647,7NL7W444I6LV,org.disa_stig.audit.plist,52,Amelia Wright,2025-03-10 07:19:50,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths",01822810
MacBookAir-Mid-Atlantic-648,BFGVFIEDCMAH,org.disa_stig.audit.plist,26,Alexander Moore,2025-03-10 11:21:54,macOS 14.7.4,audit_flags_successful_auths,35958707
MacStudio-PacificNorthWest-649,E9OKQSYWEI1B,org.disa_stig.audit.plist,34,Isabella White,2025-03-10 08:53:14,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication",32452659
MacBookPro-MountainWest-650,770G5SLA9XY2,org.disa_stig.audit.plist,18,Jane Smith,2025-03-10 02:19:43,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_set_macOS_security_policy",92474756
MacStudio-Mid-Atlantic-651,6JUQESNEYY67,org.disa_stig.audit.plist,26,Harper Adams,2025-03-10 22:26:51,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_files_owner_configure
audit_flags_authentication",47587247
MacBookAir-Southwest-652,K44LW5WXRQPF,org.disa_stig.audit.plist,14,Ava Martinez,2025-03-10 17:13:36,macOS 14.7.4,"audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",21619984
MacBookAir-NewEngland-653,NV6AMO4GSG4E,org.disa_stig.audit.plist,55,Harper Adams,2025-03-10 23:29:56,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_administrator_actions",03581223
MacBookPro-Southwest-654,WSY2VZE9TJMJ,org.disa_stig.audit.plist,17,Frank Thomas,2025-03-10 10:13:03,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_logins
audit_flags_authentication",42783928
MacBookPro-NorthCentral-655,RRYU5T8QECD3,org.disa_stig.audit.plist,17,Isabella White,2025-03-10 07:01:52,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths",88364843
MacBookAir-South-656,ATI72H2R7RF8,org.disa_stig.audit.plist,17,Isabella White,2025-03-10 01:08:59,macOS 15.3.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins",70085959
MacBookPro-Mid-Atlantic-657,O7DRMAQBFXK4,org.disa_stig.audit.plist,25,John Doe,2025-03-10 13:43:30,macOS 15.3.1,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions",71673576
MacStudio-NorthCentral-658,X0XZ94BV5WKV,org.disa_stig.audit.plist,55,Mason Carter,2025-03-10 04:13:04,macOS 14.7.4,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_files_group_configure",33299586
MacStudio-NorthCentral-659,CGV185ESKWIP,org.disa_stig.audit.plist,50,Charlie Davis,2025-03-10 14:46:54,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_configure_capacity_notify",02719047
MacBookAir-NewEngland-660,W7IDYS7ZJCB1,org.disa_stig.audit.plist,44,Jane Smith,2025-03-10 02:34:10,macOS 14.7.4,"audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths",63881202
MacBookPro-NewEngland-661,GBYUZABRWVFK,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-10 10:36:04,macOS 15.3.1,,79176514
MacStudio-PacificNorthWest-662,7F4JSXWC7G99,org.disa_stig.audit.plist,48,William Baker,2025-03-10 02:29:07,macOS 15.3.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy",26466974
MacBookPro-MountainWest-663,KSFR2LUZXXRH,org.disa_stig.audit.plist,65,Mason Carter,2025-03-10 10:55:53,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure",67679733
iMac-Southeast-664,TEJ9VM3XFONA,org.disa_stig.audit.plist,65,Lucas Allen,2025-03-10 17:43:42,macOS 15.3.1,"audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_authentication",04405298
iMac-PacificNorthWest-665,LN0QI8K5Q8WO,org.disa_stig.audit.plist,70,Grace Lee,2025-03-10 00:24:18,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_logins
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure",23179889
iMac-Midwest-666,GLYML40N3JR5,org.disa_stig.audit.plist,40,Bob Brown,2025-03-10 17:45:00,macOS 15.3.1,"audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",92712180
iMac-Alaska-667,8M9PXIHRYJRJ,org.disa_stig.audit.plist,68,Sophia Lewis,2025-03-10 02:38:26,macOS 14.7.4,audit_flags_successful_auths,63726158
MacBookPro-NewEngland-668,JPICD2FH5RKD,org.disa_stig.audit.plist,24,Emily Wilson,2025-03-10 12:32:07,macOS 15.3.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_files_owner_configure",27102619
MacBookPro-Southeast-669,K2YEAZUXQRUB,org.disa_stig.audit.plist,45,James Hall,2025-03-10 17:49:59,macOS 14.7.4,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions",80258868
MacMini-PacificNorthWest-670,H3DW3P177N96,org.disa_stig.audit.plist,54,Charlie Davis,2025-03-10 09:28:28,macOS 14.2.1,"audit_files_group_configure
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_logins
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_administrator_actions",40694956
MacBookAir-Mid-Atlantic-671,ONUDRD7VQG4T,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-10 20:10:11,macOS 15.3.1,,25690632
MacStudio-NewEngland-672,BD1BQ6ANBV9S,org.disa_stig.audit.plist,51,Liam Roberts,2025-03-10 18:35:30,macOS 14.2.1,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication",11172978
MacMini-Southwest-673,7V58SXZEZDVA,org.disa_stig.audit.plist,67,Ethan Walker,2025-03-10 14:59:59,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication",30510376
MacBookPro-MountainWest-674,QERHYZMH44IQ,org.disa_stig.audit.plist,28,Charlie Davis,2025-03-10 14:36:03,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication
audit_flags_logins
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_administrator_actions",35878060
iMac-MountainWest-675,SP4CPE2ZMH4D,org.disa_stig.audit.plist,33,Abigail Hill,2025-03-10 14:06:09,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure
audit_configure_capacity_notify",28865090
MacBookPro-Southwest-676,XMXYFCVBGS22,org.disa_stig.audit.plist,9,Charlie Davis,2025-03-10 17:34:11,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy",65737057
MacStudio-South-677,7630X8KBRLS0,org.disa_stig.audit.plist,46,Ava Martinez,2025-03-10 17:33:44,macOS 15.3.1,"audit_flags_successful_auths
audit_files_owner_configure",27960051
MacStudio-South-678,NS83BH4VMFR1,org.disa_stig.audit.plist,19,Ava Martinez,2025-03-10 08:37:55,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_logins
audit_files_owner_configure
audit_configure_capacity_notify",97019682
iMac-PacificNorthWest-679,DNP9L1HT7677,org.disa_stig.audit.plist,44,Amelia Wright,2025-03-10 07:01:59,macOS 14.5.0,"audit_flags_successful_auths
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions",94468352
MacBookAir-Mid-Atlantic-680,KX3KLWZC9QVJ,org.disa_stig.audit.plist,29,Charlie Davis,2025-03-10 22:15:14,macOS 14.5.0,"audit_files_group_configure
audit_files_owner_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_logins",98971943
MacStudio-Mid-Atlantic-681,70VJY1T6HBK1,org.disa_stig.audit.plist,36,Olivia Harris,2025-03-10 15:36:43,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication
audit_files_owner_configure",80322933
MacBookPro-NewEngland-682,30V3SDG4MQS7,org.disa_stig.audit.plist,55,Henry Martin,2025-03-10 06:30:20,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_logins
audit_flags_administrator_actions
audit_set_macOS_security_policy",24502776
MacStudio-South-683,B8V07UAOLG2R,org.disa_stig.audit.plist,48,Charlie Davis,2025-03-10 03:47:19,macOS 15.3.1,"audit_files_owner_configure
audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_administrator_actions",71575547
MacMini-MountainWest-684,OL9BDL66SVIP,org.disa_stig.audit.plist,22,David Clark,2025-03-10 01:38:09,macOS 14.2.1,"audit_files_group_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify",27000250
MacMini-Alaska-685,L2ZHDBG3GIAL,org.disa_stig.audit.plist,8,Emma Anderson,2025-03-10 06:18:09,macOS 15.3.1,audit_flags_logins,30584395
MacBookPro-Alaska-686,PQU4BFF0SY3K,org.disa_stig.audit.plist,46,Noah Thompson,2025-03-10 19:58:27,macOS 15.3.1,"audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy",00143740
MacBookPro-Southeast-687,U3H6KYCK4GUX,org.disa_stig.audit.plist,53,Alice Johnson,2025-03-10 12:42:53,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication
audit_files_group_configure",96413567
iMac-South-688,1NYHDGJNDBPW,org.disa_stig.audit.plist,70,Isabella White,2025-03-10 21:30:21,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_flags_successful_auths",29454529
iMac-NewEngland-689,5Y0GK5SB5BHP,org.disa_stig.audit.plist,62,Olivia Harris,2025-03-10 04:09:49,macOS 14.7.4,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_successful_auths",15126386
MacBookPro-Southeast-690,VAYWTUOS0ANU,org.disa_stig.audit.plist,25,Alice Johnson,2025-03-10 21:44:33,macOS 14.5.0,"audit_files_owner_configure
audit_flags_authentication
audit_flags_logins
audit_flags_successful_auths",17005665
MacBookPro-Southeast-691,MVOOBNN0R9YS,org.disa_stig.audit.plist,56,Elijah Nelson,2025-03-10 14:32:15,macOS 14.7.4,audit_flags_logins,58105810
iMac-Mid-Atlantic-692,U0V54XG4OBOL,org.disa_stig.audit.plist,21,Mason Carter,2025-03-10 17:27:48,macOS 14.7.4,"audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure",33708017
MacBookPro-NorthCentral-693,U3FG7ZIBJ4UE,org.disa_stig.audit.plist,34,Liam Roberts,2025-03-10 23:10:20,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_group_configure
audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",82941902
MacBookPro-MountainWest-694,3GTDIADTDXXN,org.disa_stig.audit.plist,63,Lucas Allen,2025-03-10 15:08:33,macOS 14.2.1,"audit_flags_authentication
audit_flags_successful_auths
audit_set_macOS_security_policy",06084670
MacBookPro-MountainWest-695,URGCRN8OSYKE,org.disa_stig.audit.plist,11,Frank Thomas,2025-03-10 09:15:40,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy",10296064
MacMini-Southeast-696,VC7Z34YR2AC4,org.disa_stig.audit.plist,59,Lucas Allen,2025-03-10 14:21:50,macOS 14.2.1,"audit_files_group_configure
audit_flags_administrator_actions",95002105
MacMini-MountainWest-697,N0PZ452A8GYH,org.disa_stig.audit.plist,29,Frank Thomas,2025-03-10 04:19:35,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",48749056
MacBookPro-MountainWest-698,Y88OJZTAKMWC,org.disa_stig.audit.plist,42,Benjamin Young,2025-03-10 16:07:31,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_logins",73279627
MacMini-PacificNorthWest-699,BVP778V3YR2G,org.disa_stig.audit.plist,55,Emma Anderson,2025-03-10 02:26:39,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_logins
audit_files_owner_configure",68335373
MacBookAir-MountainWest-700,L0R7XMXKG6WI,org.disa_stig.audit.plist,0,Ava Martinez,2025-03-10 01:21:01,macOS 14.2.1,,35064913
MacStudio-Alaska-701,HWXHMPWSMAEY,org.disa_stig.audit.plist,48,Emily Wilson,2025-03-10 04:55:15,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication",21627917
MacMini-South-702,8A9I0BV3XJJE,org.disa_stig.audit.plist,13,Harper Adams,2025-03-10 02:33:26,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication",18661353
MacBookAir-Southwest-703,QI521EHDRT00,org.disa_stig.audit.plist,46,Mason Carter,2025-03-10 22:08:23,macOS 14.5.0,audit_flags_unsuccessful_auths,06910000
MacBookAir-NorthCentral-704,RTPVGPGPDTPZ,org.disa_stig.audit.plist,16,Mason Carter,2025-03-10 18:22:26,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy",06433606
MacBookPro-NorthCentral-705,K3WHBWUGFHUB,org.disa_stig.audit.plist,53,Ethan Walker,2025-03-10 12:16:06,macOS 15.3.1,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_owner_configure",35235320
MacBookPro-PacificNorthWest-706,LV262H1NZM1B,org.disa_stig.audit.plist,33,Harper Adams,2025-03-10 09:07:38,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_group_configure",60752271
MacBookAir-Alaska-707,XE4QJPSG6T83,org.disa_stig.audit.plist,60,Charlie Davis,2025-03-10 08:23:14,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_logins
audit_configure_capacity_notify
audit_files_owner_configure",41163944
MacBookAir-NorthCentral-708,AT5P7WKG7ASN,org.disa_stig.audit.plist,0,William Baker,2025-03-10 23:03:16,macOS 14.2.1,,81159106
MacBookAir-Alaska-709,0J79K0G9PEOC,org.disa_stig.audit.plist,14,Alexander Moore,2025-03-10 15:56:23,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions",18673659
MacBookPro-Alaska-710,W33XJOL0EGUA,org.disa_stig.audit.plist,62,Michael Scott,2025-03-10 12:10:31,macOS 14.7.4,audit_flags_logins,13159646
MacMini-Southwest-711,WWDK1M791OC8,org.disa_stig.audit.plist,38,Charlotte King,2025-03-10 07:35:59,macOS 14.7.4,"audit_set_macOS_security_policy
audit_files_owner_configure",26182908
MacMini-Southwest-712,0OQNBTY5SA6P,org.disa_stig.audit.plist,43,James Hall,2025-03-10 21:16:25,macOS 14.7.4,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy",52892332
iMac-Southeast-713,14GOM08E3HUJ,org.disa_stig.audit.plist,41,Isabella White,2025-03-10 00:00:11,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure
audit_configure_capacity_notify",48061433
MacStudio-MountainWest-714,8K0I6XXTNJO8,org.disa_stig.audit.plist,53,Bob Brown,2025-03-10 02:02:36,macOS 15.3.1,"audit_flags_logins
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure
audit_files_owner_configure
audit_flags_administrator_actions",14905904
MacBookPro-PacificNorthWest-715,9WHC03U6WV98,org.disa_stig.audit.plist,60,Lucas Allen,2025-03-10 23:51:51,macOS 15.3.1,"audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_logins",93867514
MacMini-Midwest-716,FNPX9MM2KCP6,org.disa_stig.audit.plist,32,Ethan Walker,2025-03-10 13:16:51,macOS 14.7.4,"audit_flags_authentication
audit_flags_unsuccessful_auths",00978572
MacBookPro-NewEngland-717,7YB6YC65XD1A,org.disa_stig.audit.plist,16,Bob Brown,2025-03-10 00:20:56,macOS 14.7.4,"audit_set_macOS_security_policy
audit_configure_capacity_notify",75189932
MacBookAir-MountainWest-718,A2KDR09UKAS6,org.disa_stig.audit.plist,26,Frank Thomas,2025-03-10 00:08:02,macOS 15.3.1,"audit_files_owner_configure
audit_flags_logins
audit_configure_capacity_notify",89863232
MacStudio-MountainWest-719,6F23ZUYKPXAV,org.disa_stig.audit.plist,37,Charlie Davis,2025-03-10 04:09:02,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure
audit_flags_logins
audit_files_group_configure",39049045
MacStudio-Mid-Atlantic-720,7MYGRMQNLGAR,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-10 03:37:16,macOS 14.5.0,,14846026
MacBookPro-PacificNorthWest-721,RT5KWYBM8TN5,org.disa_stig.audit.plist,32,Isabella White,2025-03-10 03:55:43,macOS 14.7.4,"audit_flags_authentication
audit_files_group_configure
audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",29672404
iMac-PacificNorthWest-722,ANDW7EDOWS19,org.disa_stig.audit.plist,60,Jane Smith,2025-03-10 13:05:31,macOS 15.3.1,audit_configure_capacity_notify,41243679
