Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
iMac-PacificNorthWest-625,JVFCUXJ2GP20,org.disa_stig.audit.plist,0,Noah Thompson,2025-03-03 09:51:20,macOS 14.5.0,,86735634
MacBookAir-South-626,YCXENP1T6F6Y,org.disa_stig.audit.plist,0,Charlotte King,2025-03-03 06:48:54,macOS 14.2.1,,33207493
MacBookAir-Alaska-627,TY4BQ9EXZRE9,org.disa_stig.audit.plist,39,Grace Lee,2025-03-03 20:15:16,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins
audit_flags_authentication
audit_files_owner_configure",98658736
MacBookAir-NorthCentral-628,HLNU9KFHN2JY,org.disa_stig.audit.plist,58,Charlotte King,2025-03-03 10:30:48,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",39971064
MacBookPro-MountainWest-629,3KPY60IX200X,org.disa_stig.audit.plist,57,Henry Martin,2025-03-03 00:31:32,macOS 14.7.4,"audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_logins
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_authentication
audit_flags_unsuccessful_auths",83656022
MacBookAir-Southeast-630,NORS4F01SVGL,org.disa_stig.audit.plist,36,Benjamin Young,2025-03-03 17:46:44,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_owner_configure
audit_set_macOS_security_policy",13292649
MacBookAir-South-631,L5TYP5ZN3P9C,org.disa_stig.audit.plist,63,Bob Brown,2025-03-03 16:55:04,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_authentication",71917735
iMac-NorthCentral-632,QE36GWA6Q2AW,org.disa_stig.audit.plist,6,Mason Carter,2025-03-03 09:00:44,macOS 15.3.1,"audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure",41651440
MacStudio-Mid-Atlantic-633,VAF50AG0HN4W,org.disa_stig.audit.plist,35,Olivia Harris,2025-03-03 15:14:41,macOS 15.3.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins
audit_flags_administrator_actions",94577733
MacBookPro-MountainWest-634,U3Q01YPIX1AY,org.disa_stig.audit.plist,52,David Clark,2025-03-03 21:40:39,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_successful_auths
audit_set_macOS_security_policy",50398125
MacStudio-NewEngland-635,QZ1PDB56X78Y,org.disa_stig.audit.plist,27,Jane Smith,2025-03-03 21:10:39,macOS 15.3.1,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure",27855292
MacStudio-NorthCentral-636,DJDWWSJEX5FJ,org.disa_stig.audit.plist,60,Mason Carter,2025-03-03 23:30:59,macOS 14.5.0,"audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure",97053359
MacMini-Southwest-637,L2ZZXP57OJPA,org.disa_stig.audit.plist,0,Frank Thomas,2025-03-03 11:40:17,macOS 15.3.1,,37716149
MacBookPro-Southwest-638,GJ1ONWCIUPQY,org.disa_stig.audit.plist,32,Benjamin Young,2025-03-03 17:11:56,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy",07220534
MacBookAir-NewEngland-639,F2HAXZMSCR4T,org.disa_stig.audit.plist,18,Lucas Allen,2025-03-03 17:50:11,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths",92603273
MacBookAir-Alaska-640,NHDXJJME11RP,org.disa_stig.audit.plist,22,Amelia Wright,2025-03-03 03:36:09,macOS 14.7.4,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication",87772318
iMac-Midwest-641,IV4XTQED7SJR,org.disa_stig.audit.plist,18,Ava Martinez,2025-03-03 19:43:08,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication",27787383
MacStudio-NewEngland-642,K9E870STGNTH,org.disa_stig.audit.plist,59,Henry Martin,2025-03-03 05:37:56,macOS 14.2.1,"audit_set_macOS_security_policy
audit_files_owner_configure",22722380
iMac-Mid-Atlantic-643,RNIGCI70LC1S,org.disa_stig.audit.plist,51,Ethan Walker,2025-03-03 11:36:17,macOS 14.5.0,"audit_flags_logins
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_configure_capacity_notify",61363926
MacBookAir-Midwest-644,RAO8KZE71MMO,org.disa_stig.audit.plist,52,Benjamin Young,2025-03-03 16:19:36,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins",94681447
MacStudio-Southwest-645,SH10RU4UMFNS,org.disa_stig.audit.plist,19,William Baker,2025-03-03 02:20:37,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_owner_configure
audit_configure_capacity_notify",22311458
MacBookPro-Mid-Atlantic-646,Z0HDR3LQJS8X,org.disa_stig.audit.plist,48,Michael Scott,2025-03-03 16:39:11,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify",39820176
MacBookAir-NorthCentral-647,7NL7W444I6LV,org.disa_stig.audit.plist,6,Amelia Wright,2025-03-03 04:55:57,macOS 15.3.1,audit_flags_administrator_actions,01822810
MacBookAir-Mid-Atlantic-648,BFGVFIEDCMAH,org.disa_stig.audit.plist,68,Alexander Moore,2025-03-03 00:58:43,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_successful_auths",35958707
MacStudio-PacificNorthWest-649,E9OKQSYWEI1B,org.disa_stig.audit.plist,48,Isabella White,2025-03-03 10:03:43,macOS 14.2.1,"audit_files_owner_configure
audit_flags_authentication",32452659
MacBookPro-MountainWest-650,770G5SLA9XY2,org.disa_stig.audit.plist,14,Jane Smith,2025-03-03 15:54:14,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_logins
audit_flags_authentication
audit_flags_successful_auths",92474756
MacStudio-Mid-Atlantic-651,6JUQESNEYY67,org.disa_stig.audit.plist,20,Harper Adams,2025-03-03 18:23:47,macOS 14.5.0,"audit_flags_logins
audit_flags_successful_auths
audit_files_owner_configure",47587247
MacBookAir-Southwest-652,K44LW5WXRQPF,org.disa_stig.audit.plist,17,Ava Martinez,2025-03-03 18:37:31,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_authentication
audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths",21619984
MacBookAir-NewEngland-653,NV6AMO4GSG4E,org.disa_stig.audit.plist,43,Harper Adams,2025-03-03 23:28:54,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_logins",03581223
MacBookPro-Southwest-654,WSY2VZE9TJMJ,org.disa_stig.audit.plist,35,Frank Thomas,2025-03-03 02:42:49,macOS 15.3.1,"audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_group_configure",42783928
MacBookPro-NorthCentral-655,RRYU5T8QECD3,org.disa_stig.audit.plist,47,Isabella White,2025-03-03 08:30:18,macOS 14.2.1,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_group_configure
audit_files_owner_configure",88364843
MacBookAir-South-656,ATI72H2R7RF8,org.disa_stig.audit.plist,27,Isabella White,2025-03-03 05:55:34,macOS 15.3.1,"audit_flags_logins
audit_flags_successful_auths
audit_flags_authentication",70085959
MacBookPro-Mid-Atlantic-657,O7DRMAQBFXK4,org.disa_stig.audit.plist,70,John Doe,2025-03-03 03:28:38,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify",71673576
MacStudio-NorthCentral-658,X0XZ94BV5WKV,org.disa_stig.audit.plist,10,Mason Carter,2025-03-03 20:29:04,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_logins",33299586
MacStudio-NorthCentral-659,CGV185ESKWIP,org.disa_stig.audit.plist,15,Charlie Davis,2025-03-03 10:17:07,macOS 15.3.1,"audit_set_macOS_security_policy
audit_files_group_configure",02719047
MacBookAir-NewEngland-660,W7IDYS7ZJCB1,org.disa_stig.audit.plist,18,Jane Smith,2025-03-03 17:05:36,macOS 14.7.4,"audit_files_group_configure
audit_flags_logins
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",63881202
MacBookPro-NewEngland-661,GBYUZABRWVFK,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-03 09:55:49,macOS 15.3.1,,79176514
MacStudio-PacificNorthWest-662,7F4JSXWC7G99,org.disa_stig.audit.plist,34,William Baker,2025-03-03 12:40:41,macOS 15.3.1,"audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins
audit_flags_successful_auths
audit_flags_administrator_actions",26466974
MacBookPro-MountainWest-663,KSFR2LUZXXRH,org.disa_stig.audit.plist,63,Mason Carter,2025-03-03 08:38:39,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_logins",67679733
iMac-Southeast-664,TEJ9VM3XFONA,org.disa_stig.audit.plist,30,Lucas Allen,2025-03-03 07:15:06,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure",04405298
iMac-PacificNorthWest-665,LN0QI8K5Q8WO,org.disa_stig.audit.plist,49,Grace Lee,2025-03-03 13:49:32,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_owner_configure",23179889
iMac-Midwest-666,GLYML40N3JR5,org.disa_stig.audit.plist,34,Bob Brown,2025-03-03 00:43:01,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",92712180
iMac-Alaska-667,8M9PXIHRYJRJ,org.disa_stig.audit.plist,38,Sophia Lewis,2025-03-03 07:31:40,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths
audit_flags_authentication
audit_flags_administrator_actions",63726158
MacBookPro-NewEngland-668,JPICD2FH5RKD,org.disa_stig.audit.plist,18,Emily Wilson,2025-03-03 18:03:06,macOS 15.3.1,audit_configure_capacity_notify,27102619
MacBookPro-Southeast-669,K2YEAZUXQRUB,org.disa_stig.audit.plist,40,James Hall,2025-03-03 19:41:35,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_logins",80258868
MacMini-PacificNorthWest-670,H3DW3P177N96,org.disa_stig.audit.plist,45,Charlie Davis,2025-03-03 15:58:20,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify",40694956
MacBookAir-Mid-Atlantic-671,ONUDRD7VQG4T,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-03 14:18:38,macOS 15.3.1,,25690632
MacStudio-NewEngland-672,BD1BQ6ANBV9S,org.disa_stig.audit.plist,7,Liam Roberts,2025-03-03 22:13:22,macOS 14.2.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_authentication
audit_flags_successful_auths
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",11172978
MacMini-Southwest-673,7V58SXZEZDVA,org.disa_stig.audit.plist,35,Ethan Walker,2025-03-03 05:25:55,macOS 14.5.0,"audit_flags_logins
audit_flags_successful_auths",30510376
MacBookPro-MountainWest-674,QERHYZMH44IQ,org.disa_stig.audit.plist,10,Charlie Davis,2025-03-03 03:49:59,macOS 14.2.1,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_files_owner_configure",35878060
iMac-MountainWest-675,SP4CPE2ZMH4D,org.disa_stig.audit.plist,25,Abigail Hill,2025-03-03 01:28:42,macOS 14.2.1,"audit_files_group_configure
audit_flags_administrator_actions
audit_flags_logins
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_owner_configure",28865090
MacBookPro-Southwest-676,XMXYFCVBGS22,org.disa_stig.audit.plist,41,Charlie Davis,2025-03-03 13:33:12,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_owner_configure",65737057
MacStudio-South-677,7630X8KBRLS0,org.disa_stig.audit.plist,13,Ava Martinez,2025-03-03 08:56:32,macOS 15.3.1,audit_flags_unsuccessful_auths,27960051
MacStudio-South-678,NS83BH4VMFR1,org.disa_stig.audit.plist,13,Ava Martinez,2025-03-03 14:55:42,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication
audit_files_group_configure
audit_flags_logins",97019682
iMac-PacificNorthWest-679,DNP9L1HT7677,org.disa_stig.audit.plist,5,Amelia Wright,2025-03-03 21:50:23,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify",94468352
MacBookAir-Mid-Atlantic-680,KX3KLWZC9QVJ,org.disa_stig.audit.plist,13,Charlie Davis,2025-03-03 07:32:09,macOS 14.5.0,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_owner_configure
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify",98971943
MacStudio-Mid-Atlantic-681,70VJY1T6HBK1,org.disa_stig.audit.plist,5,Olivia Harris,2025-03-03 01:52:46,macOS 15.3.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",80322933
MacBookPro-NewEngland-682,30V3SDG4MQS7,org.disa_stig.audit.plist,67,Henry Martin,2025-03-03 05:15:46,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_authentication
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",24502776
MacStudio-South-683,B8V07UAOLG2R,org.disa_stig.audit.plist,68,Charlie Davis,2025-03-03 09:57:17,macOS 15.3.1,audit_configure_capacity_notify,71575547
MacMini-MountainWest-684,OL9BDL66SVIP,org.disa_stig.audit.plist,20,David Clark,2025-03-03 02:00:09,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths",27000250
MacMini-Alaska-685,L2ZHDBG3GIAL,org.disa_stig.audit.plist,40,Emma Anderson,2025-03-03 00:30:03,macOS 15.3.1,"audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_files_owner_configure",30584395
MacBookPro-Alaska-686,PQU4BFF0SY3K,org.disa_stig.audit.plist,56,Noah Thompson,2025-03-03 14:57:24,macOS 15.3.1,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions",00143740
MacBookPro-Southeast-687,U3H6KYCK4GUX,org.disa_stig.audit.plist,55,Alice Johnson,2025-03-03 12:39:31,macOS 15.3.1,audit_flags_unsuccessful_auths,96413567
iMac-South-688,1NYHDGJNDBPW,org.disa_stig.audit.plist,69,Isabella White,2025-03-03 03:06:20,macOS 15.3.1,"audit_files_group_configure
audit_flags_logins
audit_flags_unsuccessful_auths",29454529
iMac-NewEngland-689,5Y0GK5SB5BHP,org.disa_stig.audit.plist,47,Olivia Harris,2025-03-03 02:17:48,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths",15126386
MacBookPro-Southeast-690,VAYWTUOS0ANU,org.disa_stig.audit.plist,26,Alice Johnson,2025-03-03 18:58:32,macOS 14.5.0,"audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_authentication
audit_files_owner_configure",17005665
MacBookPro-Southeast-691,MVOOBNN0R9YS,org.disa_stig.audit.plist,62,Elijah Nelson,2025-03-03 23:58:25,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_logins",58105810
iMac-Mid-Atlantic-692,U0V54XG4OBOL,org.disa_stig.audit.plist,24,Mason Carter,2025-03-03 06:07:36,macOS 14.7.4,audit_configure_capacity_notify,33708017
MacBookPro-NorthCentral-693,U3FG7ZIBJ4UE,org.disa_stig.audit.plist,29,Liam Roberts,2025-03-03 22:40:32,macOS 14.7.4,audit_set_macOS_security_policy,82941902
MacBookPro-MountainWest-694,3GTDIADTDXXN,org.disa_stig.audit.plist,56,Lucas Allen,2025-03-03 20:12:51,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_logins",06084670
MacBookPro-MountainWest-695,URGCRN8OSYKE,org.disa_stig.audit.plist,31,Frank Thomas,2025-03-03 09:19:00,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_successful_auths",10296064
MacMini-Southeast-696,VC7Z34YR2AC4,org.disa_stig.audit.plist,31,Lucas Allen,2025-03-03 00:11:27,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_administrator_actions",95002105
MacMini-MountainWest-697,N0PZ452A8GYH,org.disa_stig.audit.plist,67,Frank Thomas,2025-03-03 22:01:26,macOS 14.7.4,"audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_owner_configure
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify",48749056
MacBookPro-MountainWest-698,Y88OJZTAKMWC,org.disa_stig.audit.plist,26,Benjamin Young,2025-03-03 21:40:58,macOS 14.2.1,"audit_files_group_configure
audit_flags_logins
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_unsuccessful_auths",73279627
MacMini-PacificNorthWest-699,BVP778V3YR2G,org.disa_stig.audit.plist,69,Emma Anderson,2025-03-03 09:59:15,macOS 15.3.1,"audit_files_group_configure
audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",68335373
MacBookAir-MountainWest-700,L0R7XMXKG6WI,org.disa_stig.audit.plist,0,Ava Martinez,2025-03-03 22:33:14,macOS 14.2.1,,35064913
MacStudio-Alaska-701,HWXHMPWSMAEY,org.disa_stig.audit.plist,60,Emily Wilson,2025-03-03 15:44:39,macOS 14.2.1,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_successful_auths
audit_files_owner_configure
audit_set_macOS_security_policy",21627917
MacMini-South-702,8A9I0BV3XJJE,org.disa_stig.audit.plist,31,Harper Adams,2025-03-03 08:32:23,macOS 14.5.0,"audit_files_group_configure
audit_files_owner_configure
audit_flags_administrator_actions",18661353
MacBookAir-Southwest-703,QI521EHDRT00,org.disa_stig.audit.plist,65,Mason Carter,2025-03-03 21:01:55,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",06910000
MacBookAir-NorthCentral-704,RTPVGPGPDTPZ,org.disa_stig.audit.plist,51,Mason Carter,2025-03-03 06:40:46,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_administrator_actions",06433606
MacBookPro-NorthCentral-705,K3WHBWUGFHUB,org.disa_stig.audit.plist,53,Ethan Walker,2025-03-03 00:16:25,macOS 15.3.1,audit_configure_capacity_notify,35235320
MacBookPro-PacificNorthWest-706,LV262H1NZM1B,org.disa_stig.audit.plist,54,Harper Adams,2025-03-03 01:00:49,macOS 14.5.0,"audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",60752271
MacBookAir-Alaska-707,XE4QJPSG6T83,org.disa_stig.audit.plist,49,Charlie Davis,2025-03-03 13:48:17,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy",41163944
MacBookAir-NorthCentral-708,AT5P7WKG7ASN,org.disa_stig.audit.plist,0,William Baker,2025-03-03 04:44:58,macOS 14.2.1,,81159106
MacBookAir-Alaska-709,0J79K0G9PEOC,org.disa_stig.audit.plist,63,Alexander Moore,2025-03-03 05:11:15,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_logins",18673659
MacBookPro-Alaska-710,W33XJOL0EGUA,org.disa_stig.audit.plist,24,Michael Scott,2025-03-03 22:31:46,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_group_configure",13159646
MacMini-Southwest-711,WWDK1M791OC8,org.disa_stig.audit.plist,60,Charlotte King,2025-03-03 07:53:18,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure",26182908
MacMini-Southwest-712,0OQNBTY5SA6P,org.disa_stig.audit.plist,55,James Hall,2025-03-03 23:56:44,macOS 14.7.4,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure
audit_flags_successful_auths
audit_files_group_configure",52892332
iMac-Southeast-713,14GOM08E3HUJ,org.disa_stig.audit.plist,37,Isabella White,2025-03-03 02:25:20,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_flags_authentication",48061433
MacStudio-MountainWest-714,8K0I6XXTNJO8,org.disa_stig.audit.plist,47,Bob Brown,2025-03-03 23:16:35,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure",14905904
MacBookPro-PacificNorthWest-715,9WHC03U6WV98,org.disa_stig.audit.plist,23,Lucas Allen,2025-03-03 01:31:26,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins
audit_flags_successful_auths",93867514
MacMini-Midwest-716,FNPX9MM2KCP6,org.disa_stig.audit.plist,37,Ethan Walker,2025-03-03 22:28:54,macOS 14.7.4,"audit_files_owner_configure
audit_flags_successful_auths
audit_files_group_configure",00978572
MacBookPro-NewEngland-717,7YB6YC65XD1A,org.disa_stig.audit.plist,58,Bob Brown,2025-03-03 10:56:51,macOS 14.7.4,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_successful_auths
audit_flags_administrator_actions",75189932
MacBookAir-MountainWest-718,A2KDR09UKAS6,org.disa_stig.audit.plist,13,Frank Thomas,2025-03-03 15:05:20,macOS 15.3.1,"audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_owner_configure",89863232
MacStudio-MountainWest-719,6F23ZUYKPXAV,org.disa_stig.audit.plist,31,Charlie Davis,2025-03-03 02:16:33,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_successful_auths",39049045
MacStudio-Mid-Atlantic-720,7MYGRMQNLGAR,org.disa_stig.audit.plist,0,Benjamin Young,2025-03-03 22:29:21,macOS 14.5.0,,14846026
MacBookPro-PacificNorthWest-721,RT5KWYBM8TN5,org.disa_stig.audit.plist,50,Isabella White,2025-03-03 03:57:50,macOS 14.7.4,audit_flags_logins,29672404
iMac-PacificNorthWest-722,ANDW7EDOWS19,org.disa_stig.audit.plist,29,Jane Smith,2025-03-03 01:58:46,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure",41243679
MacBookAir-South-723,PIQHU4FKM5MV,org.disa_stig.audit.plist,13,Henry Martin,2025-03-03 08:39:34,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_successful_auths",73254028
MacBookAir-MountainWest-724,MEIS8S8P2BWQ,org.disa_stig.audit.plist,18,Sophia Lewis,2025-03-03 21:32:54,macOS 14.2.1,audit_files_owner_configure,83768684
MacMini-NewEngland-725,TV4JS4CIHOZ7,org.disa_stig.audit.plist,25,Alice Johnson,2025-03-03 07:23:17,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify",87189964
MacMini-Mid-Atlantic-726,TE9POP8F05FE,org.disa_stig.audit.plist,28,Ethan Walker,2025-03-03 16:04:43,macOS 14.2.1,"audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",88363803
MacStudio-Midwest-727,HJGTOISV7VJJ,org.disa_stig.audit.plist,37,Grace Lee,2025-03-03 17:57:04,macOS 14.7.4,"audit_files_group_configure
audit_flags_logins
audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_successful_auths",82126138
MacBookPro-Southeast-728,T4JUOV0SLMOW,org.disa_stig.audit.plist,43,John Doe,2025-03-03 14:30:14,macOS 14.2.1,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",71747910
MacBookPro-Southeast-729,G90KLWQ3QSP4,org.disa_stig.audit.plist,45,Henry Martin,2025-03-03 08:48:09,macOS 14.5.0,audit_flags_unsuccessful_auths,61003006
